timestamp,collection_period,ticker,name,exchange,currency,close,previous_close,change,percent_change,volume
2026-03-17 20:06:05,end_of_day,AAPL,Apple Inc.,NASDAQ,USD,254.23,252.82001,1.40999,0.55770444,27556024.0
2026-03-17 20:06:05,end_of_day,MSFT,Microsoft Corp.,NASDAQ,USD,399.41,399.95001,-0.54000854,-0.13501901,24516587.0
2026-03-17 20:06:05,end_of_day,TSLA,"Tesla, Inc.",NASDAQ,USD,399.26999,395.56,3.70999,0.93790866,46052732.0
2026-03-17 20:11:05,end_of_day,AAPL,Apple Inc.,NASDAQ,USD,254.23,252.82001,1.40999,0.55770444,27556024.0
2026-03-17 20:11:06,end_of_day,MSFT,Microsoft Corp.,NASDAQ,USD,399.41,399.95001,-0.54000854,-0.13501901,24516587.0
2026-03-17 20:11:06,end_of_day,TSLA,"Tesla, Inc.",NASDAQ,USD,399.26999,395.56,3.70999,0.93790866,46052732.0
2026-03-17 20:16:03,end_of_day,AAPL,Apple Inc.,NASDAQ,USD,254.23,252.82001,1.40999,0.55770444,27556024.0
2026-03-17 20:16:03,end_of_day,MSFT,Microsoft Corp.,NASDAQ,USD,399.41,399.95001,-0.54000854,-0.13501901,24516587.0
2026-03-17 20:16:03,end_of_day,TSLA,"Tesla, Inc.",NASDAQ,USD,399.26999,395.56,3.70999,0.93790866,46052732.0
